38.0,-23.0,48.0,0.0
51.0,397.0,293.0,1.0
52.0,54.0,103.0,1.0
28.0,6307.0,615.0,0.0
31.0,0.0,38.0,0.0
33.0,1240.0,505.0,0.0
39.0,0.0,13.0,0.0
38.0,917.0,260.0,0.0
50.0,3897.0,298.0,0.0
28.0,0.0,294.0,0.0
37.0,851.0,151.0,0.0
69.0,279.0,26.0,1.0
31.0,-219.0,66.0,0.0
41.0,1567.0,291.0,0.0
37.0,132.0,336.0,1.0
31.0,1626.0,356.0,0.0
46.0,91.0,29.0,1.0
47.0,65.0,118.0,1.0
42.0,344.0,26.0,0.0
41.0,-217.0,313.0,1.0
40.0,0.0,228.0,0.0
43.0,11269.0,92.0,0.0
32.0,273.0,97.0,1.0
40.0,36.0,240.0,0.0
46.0,123.0,381.0,1.0
48.0,725.0,105.0,1.0
27.0,58.0,113.0,1.0
35.0,2288.0,32.0,0.0
37.0,410.0,337.0,1.0
39.0,6.0,286.0,0.0
37.0,3665.0,664.0,0.0
38.0,11971.0,609.0,0.0
32.0,811.0,563.0,0.0
27.0,5291.0,192.0,0.0
57.0,295.0,151.0,1.0
39.0,122.0,158.0,0.0
32.0,249.0,258.0,0.0
27.0,235.0,13.0,0.0
46.0,3232.0,94.0,0.0
41.0,1172.0,153.0,1.0
30.0,60.0,306.0,0.0
38.0,121.0,168.0,1.0
37.0,487.0,155.0,1.0
58.0,0.0,506.0,1.0
28.0,1199.0,1011.0,0.0
32.0,151.0,118.0,0.0
36.0,760.0,9.0,0.0
49.0,7007.0,325.0,1.0
43.0,7876.0,209.0,1.0
33.0,1909.0,191.0,0.0
34.0,2646.0,142.0,0.0
28.0,2269.0,331.0,0.0
44.0,271.0,94.0,1.0
41.0,1309.0,28.0,1.0
34.0,1671.0,160.0,1.0
37.0,2685.0,187.0,1.0
41.0,532.0,74.0,1.0
50.0,1772.0,206.0,1.0
42.0,-247.0,519.0,0.0
35.0,2723.0,275.0,1.0
41.0,51.0,140.0,1.0
27.0,0.0,323.0,0.0
35.0,8883.0,33.0,1.0
32.0,2979.0,156.0,0.0
30.0,6495.0,78.0,0.0
38.0,0.0,71.0,0.0
35.0,0.0,169.0,0.0
49.0,371.0,18.0,1.0
31.0,-407.0,230.0,0.0
32.0,3014.0,291.0,0.0
31.0,775.0,361.0,0.0
26.0,81.0,262.0,0.0
36.0,367.0,217.0,0.0
45.0,5346.0,187.0,1.0
33.0,23.0,216.0,0.0
57.0,254.0,676.0,0.0
34.0,6979.0,14.0,0.0
28.0,4937.0,421.0,0.0
25.0,5.0,138.0,0.0
43.0,593.0,55.0,0.0
32.0,-220.0,123.0,1.0
69.0,2144.0,417.0,0.0
36.0,-35.0,339.0,1.0
28.0,224.0,97.0,0.0
31.0,64.0,208.0,0.0
31.0,609.0,1126.0,0.0
40.0,1819.0,398.0,1.0
25.0,468.0,147.0,0.0
44.0,0.0,300.0,1.0
26.0,75.0,351.0,0.0
36.0,23.0,133.0,1.0
37.0,-296.0,81.0,0.0
55.0,3873.0,222.0,1.0
38.0,15030.0,167.0,0.0
66.0,2262.0,155.0,1.0
37.0,267.0,121.0,0.0
30.0,79.0,317.0,0.0
36.0,3953.0,277.0,1.0
43.0,104.0,332.0,1.0
36.0,6.0,100.0,1.0
45.0,2087.0,29.0,0.0
51.0,377.0,143.0,1.0
51.0,3726.0,119.0,1.0
28.0,378.0,346.0,0.0
44.0,3706.0,209.0,1.0
34.0,2374.0,161.0,1.0
34.0,618.0,119.0,0.0
40.0,-1212.0,1259.0,1.0
29.0,584.0,541.0,0.0
32.0,2366.0,127.0,1.0
27.0,3276.0,106.0,0.0
30.0,6619.0,239.0,0.0
36.0,-11.0,172.0,1.0
52.0,199.0,978.0,1.0
28.0,168.0,347.0,0.0
46.0,705.0,398.0,0.0
31.0,132.0,148.0,1.0
29.0,218.0,169.0,0.0
32.0,10218.0,149.0,0.0
57.0,2416.0,74.0,1.0
30.0,0.0,661.0,0.0
43.0,-1164.0,76.0,0.0
50.0,148.0,198.0,0.0
30.0,946.0,1065.0,1.0
27.0,50.0,168.0,0.0
43.0,60.0,487.0,1.0
37.0,1661.0,199.0,0.0
36.0,605.0,204.0,1.0
28.0,4229.0,205.0,0.0
45.0,586.0,32.0,0.0
36.0,319.0,120.0,0.0
31.0,24.0,631.0,1.0
24.0,3298.0,227.0,0.0
28.0,189.0,68.0,0.0
40.0,0.0,332.0,1.0
55.0,1467.0,277.0,1.0
23.0,8494.0,158.0,0.0
36.0,168.0,52.0,0.0
37.0,801.0,331.0,1.0
29.0,751.0,121.0,1.0
52.0,592.0,122.0,1.0
30.0,901.0,601.0,0.0
59.0,0.0,167.0,1.0
44.0,787.0,570.0,0.0
35.0,181.0,5.0,1.0
31.0,102.0,460.0,0.0
31.0,0.0,40.0,1.0
60.0,7337.0,122.0,1.0
42.0,1520.0,115.0,1.0
42.0,9720.0,81.0,0.0
32.0,133.0,171.0,0.0
37.0,0.0,115.0,1.0
28.0,2700.0,337.0,0.0
30.0,305.0,633.0,0.0
48.0,8106.0,125.0,0.0
59.0,3163.0,240.0,1.0
33.0,2557.0,186.0,0.0
54.0,208.0,255.0,1.0
52.0,217.0,193.0,0.0
28.0,100.0,132.0,1.0
36.0,491.0,103.0,1.0
31.0,1494.0,275.0,0.0
27.0,213.0,378.0,0.0
34.0,2211.0,149.0,1.0
42.0,97.0,108.0,1.0
60.0,6313.0,39.0,1.0
35.0,0.0,122.0,0.0
35.0,2793.0,258.0,1.0
62.0,1859.0,245.0,1.0
28.0,0.0,205.0,0.0
45.0,2418.0,120.0,1.0
28.0,702.0,318.0,1.0
38.0,5244.0,310.0,0.0
44.0,3463.0,210.0,1.0
38.0,1199.0,178.0,1.0
47.0,3696.0,250.0,0.0
35.0,1063.0,327.0,0.0
39.0,75.0,26.0,0.0
40.0,445.0,631.0,0.0
41.0,-256.0,147.0,1.0
46.0,519.0,217.0,1.0
37.0,228.0,1740.0,0.0
33.0,-118.0,421.0,1.0
57.0,0.0,540.0,1.0
36.0,1531.0,81.0,0.0
26.0,256.0,101.0,0.0
36.0,1521.0,243.0,0.0
43.0,764.0,557.0,1.0
52.0,-1224.0,253.0,1.0
29.0,482.0,1097.0,0.0
37.0,0.0,226.0,1.0
30.0,-635.0,250.0,0.0
45.0,0.0,768.0,0.0
51.0,0.0,324.0,1.0
53.0,665.0,371.0,1.0
36.0,1554.0,325.0,1.0
53.0,4446.0,429.0,1.0
33.0,238.0,45.0,0.0
49.0,2201.0,233.0,1.0
53.0,4994.0,62.0,1.0
36.0,1746.0,15.0,1.0
32.0,620.0,1234.0,0.0
45.0,0.0,139.0,0.0
42.0,372.0,654.0,1.0
29.0,318.0,1434.0,1.0
43.0,64.0,230.0,1.0
49.0,400.0,151.0,1.0
35.0,603.0,474.0,1.0
61.0,6016.0,670.0,1.0
29.0,309.0,471.0,0.0
43.0,978.0,82.0,1.0
28.0,28.0,220.0,0.0
32.0,736.0,700.0,1.0
46.0,2098.0,110.0,1.0
56.0,318.0,246.0,1.0
43.0,483.0,225.0,1.0
34.0,1239.0,90.0,0.0
25.0,72.0,305.0,1.0
32.0,48.0,8.0,0.0
52.0,64.0,20.0,1.0
40.0,838.0,619.0,0.0
36.0,1582.0,26.0,1.0
37.0,0.0,640.0,0.0
57.0,3071.0,63.0,1.0
25.0,-221.0,250.0,0.0
48.0,454.0,114.0,1.0
37.0,395.0,219.0,1.0
45.0,58.0,119.0,1.0
23.0,-19.0,13.0,1.0
34.0,0.0,172.0,0.0
53.0,6839.0,77.0,1.0
60.0,11262.0,323.0,0.0
34.0,622.0,145.0,1.0
53.0,230.0,112.0,1.0
41.0,231.0,76.0,0.0
34.0,228.0,387.0,0.0
36.0,2944.0,882.0,0.0
