36.0,319.0,120.0,0.0
43.0,2.0,472.0,1.0
64.0,43.0,117.0,1.0
35.0,376.0,207.0,0.0
25.0,959.0,144.0,0.0
30.0,48.0,140.0,0.0
38.0,1960.0,161.0,1.0
28.0,231.0,568.0,0.0
34.0,5086.0,213.0,0.0
52.0,-970.0,489.0,1.0
27.0,818.0,188.0,1.0
50.0,26394.0,206.0,1.0
37.0,176.0,147.0,1.0
39.0,122.0,158.0,0.0
58.0,0.0,148.0,1.0
28.0,1532.0,253.0,0.0
45.0,5346.0,187.0,1.0
52.0,-98.0,423.0,1.0
31.0,-495.0,334.0,0.0
48.0,117.0,635.0,1.0
34.0,3301.0,485.0,1.0
47.0,826.0,195.0,1.0
48.0,3064.0,159.0,1.0
41.0,902.0,35.0,1.0
43.0,1017.0,257.0,0.0
28.0,318.0,4.0,1.0
35.0,118.0,358.0,1.0
32.0,14.0,171.0,1.0
25.0,220.0,68.0,0.0
46.0,3232.0,94.0,0.0
36.0,63.0,56.0,1.0
39.0,914.0,20.0,0.0
58.0,111.0,58.0,1.0
59.0,2764.0,237.0,1.0
34.0,180.0,298.0,1.0
44.0,262.0,74.0,1.0
48.0,197.0,47.0,1.0
30.0,-770.0,87.0,0.0
34.0,0.0,172.0,1.0
26.0,455.0,240.0,0.0
34.0,61.0,21.0,1.0
41.0,-256.0,35.0,0.0
39.0,4143.0,21.0,0.0
38.0,170.0,442.0,1.0
52.0,142.0,112.0,1.0
28.0,1633.0,275.0,0.0
59.0,46.0,78.0,1.0
34.0,857.0,238.0,1.0
38.0,1373.0,119.0,0.0
29.0,21.0,107.0,0.0
27.0,3638.0,271.0,0.0
31.0,2197.0,146.0,0.0
43.0,-228.0,122.0,0.0
39.0,293.0,160.0,1.0
81.0,1.0,65.0,1.0
39.0,0.0,46.0,1.0
31.0,187.0,86.0,0.0
58.0,6570.0,106.0,0.0
32.0,11797.0,95.0,0.0
56.0,83.0,26.0,1.0
29.0,572.0,314.0,0.0
52.0,0.0,91.0,1.0
27.0,-220.0,138.0,1.0
38.0,526.0,553.0,1.0
30.0,81.0,121.0,0.0
36.0,3953.0,277.0,1.0
31.0,454.0,73.0,0.0
33.0,-67.0,364.0,0.0
35.0,444.0,244.0,1.0
37.0,267.0,121.0,0.0
58.0,407.0,145.0,1.0
36.0,419.0,251.0,1.0
37.0,435.0,210.0,0.0
47.0,2322.0,618.0,1.0
32.0,4.0,145.0,1.0
24.0,926.0,191.0,0.0
31.0,1224.0,1441.0,1.0
28.0,225.0,866.0,1.0
35.0,816.0,547.0,1.0
45.0,1893.0,1259.0,0.0
48.0,1355.0,134.0,1.0
23.0,500.0,111.0,0.0
39.0,-41.0,40.0,0.0
30.0,6900.0,816.0,0.0
31.0,1130.0,224.0,0.0
32.0,336.0,139.0,0.0
49.0,635.0,220.0,1.0
25.0,760.0,223.0,0.0
44.0,788.0,392.0,1.0
27.0,3276.0,106.0,0.0
29.0,1.0,167.0,1.0
50.0,3025.0,168.0,1.0
37.0,4089.0,289.0,1.0
37.0,-242.0,1149.0,0.0
57.0,11494.0,198.0,1.0
38.0,0.0,39.0,0.0
34.0,586.0,489.0,0.0
32.0,1721.0,650.0,0.0
36.0,254.0,161.0,1.0
59.0,1427.0,140.0,1.0
51.0,1760.0,162.0,1.0
33.0,4897.0,151.0,0.0
33.0,9305.0,407.0,1.0
33.0,18347.0,415.0,1.0
32.0,656.0,148.0,0.0
33.0,358.0,302.0,0.0
35.0,0.0,122.0,0.0
32.0,751.0,64.0,0.0
26.0,-32.0,14.0,0.0
31.0,36.0,105.0,0.0
39.0,147.0,151.0,1.0
29.0,103.0,314.0,0.0
34.0,3990.0,633.0,1.0
37.0,603.0,773.0,1.0
32.0,255.0,86.0,1.0
33.0,238.0,45.0,0.0
31.0,2590.0,103.0,0.0
32.0,1731.0,323.0,0.0
41.0,75.0,479.0,0.0
49.0,362.0,84.0,1.0
35.0,44.0,310.0,0.0
73.0,19.0,509.0,1.0
45.0,0.0,47.0,1.0
44.0,33.0,195.0,0.0
38.0,311.0,61.0,0.0
30.0,18.0,121.0,0.0
39.0,-183.0,202.0,1.0
30.0,123.0,66.0,1.0
31.0,1014.0,158.0,0.0
43.0,489.0,130.0,1.0
29.0,209.0,487.0,0.0
30.0,2581.0,221.0,1.0
37.0,712.0,291.0,1.0
45.0,-547.0,214.0,1.0
52.0,381.0,288.0,1.0
59.0,3800.0,70.0,1.0
29.0,482.0,1097.0,0.0
33.0,4404.0,766.0,0.0
50.0,0.0,152.0,1.0
38.0,13156.0,291.0,0.0
47.0,1544.0,104.0,0.0
28.0,56.0,66.0,0.0
34.0,703.0,342.0,1.0
41.0,51.0,140.0,1.0
26.0,255.0,457.0,0.0
41.0,744.0,125.0,1.0
34.0,7.0,171.0,1.0
36.0,1981.0,48.0,1.0
44.0,-674.0,257.0,1.0
27.0,259.0,78.0,0.0
38.0,2543.0,223.0,0.0
42.0,1519.0,230.0,1.0
26.0,1274.0,190.0,0.0
27.0,5291.0,192.0,0.0
32.0,3939.0,209.0,1.0
31.0,691.0,198.0,0.0
58.0,1013.0,206.0,1.0
39.0,163.0,107.0,0.0
33.0,123.0,264.0,0.0
39.0,0.0,62.0,0.0
49.0,61.0,185.0,0.0
38.0,2812.0,830.0,1.0
32.0,3601.0,171.0,1.0
40.0,89.0,148.0,1.0
31.0,574.0,410.0,0.0
55.0,1102.0,126.0,1.0
31.0,3242.0,292.0,1.0
28.0,-97.0,79.0,1.0
33.0,640.0,318.0,1.0
40.0,177.0,742.0,1.0
26.0,1275.0,18.0,0.0
33.0,133.0,218.0,1.0
51.0,1490.0,227.0,1.0
35.0,1063.0,327.0,0.0
33.0,181.0,265.0,1.0
28.0,43.0,190.0,0.0
65.0,2179.0,112.0,1.0
30.0,0.0,756.0,1.0
30.0,1185.0,284.0,0.0
41.0,552.0,463.0,1.0
49.0,981.0,10.0,0.0
30.0,6495.0,78.0,0.0
36.0,9269.0,107.0,1.0
32.0,329.0,321.0,1.0
43.0,27733.0,164.0,0.0
36.0,398.0,77.0,0.0
51.0,42.0,51.0,1.0
25.0,453.0,134.0,0.0
54.0,1956.0,221.0,1.0
35.0,0.0,370.0,0.0
39.0,0.0,561.0,0.0
50.0,2142.0,309.0,1.0
42.0,-189.0,247.0,1.0
28.0,172.0,194.0,0.0
61.0,4608.0,212.0,1.0
31.0,325.0,1139.0,1.0
35.0,0.0,146.0,1.0
33.0,263.0,119.0,1.0
32.0,12607.0,203.0,0.0
36.0,1313.0,8.0,0.0
29.0,1070.0,30.0,0.0
34.0,215.0,350.0,0.0
52.0,1623.0,21.0,0.0
41.0,-256.0,147.0,1.0
31.0,88.0,189.0,1.0
45.0,137.0,187.0,1.0
31.0,969.0,95.0,0.0
25.0,808.0,267.0,0.0
37.0,6969.0,412.0,0.0
26.0,-887.0,827.0,0.0
33.0,386.0,253.0,1.0
40.0,952.0,140.0,1.0
38.0,0.0,71.0,0.0
51.0,-55.0,281.0,0.0
55.0,3334.0,632.0,1.0
61.0,2917.0,215.0,1.0
36.0,0.0,637.0,0.0
40.0,1259.0,234.0,1.0
42.0,233.0,446.0,1.0
44.0,10.0,196.0,1.0
37.0,689.0,367.0,1.0
19.0,1169.0,463.0,0.0
30.0,4.0,84.0,0.0
35.0,378.0,427.0,1.0
47.0,3727.0,993.0,0.0
38.0,11971.0,609.0,0.0
43.0,0.0,73.0,0.0
36.0,442.0,102.0,0.0
53.0,4.0,19.0,1.0
30.0,0.0,127.0,1.0
38.0,1988.0,164.0,1.0
41.0,2885.0,40.0,1.0
51.0,423.0,95.0,1.0
42.0,529.0,193.0,1.0
45.0,-322.0,225.0,1.0
31.0,1882.0,529.0,0.0
41.0,1020.0,882.0,0.0
30.0,868.0,387.0,0.0
31.0,96.0,577.0,0.0
32.0,228.0,176.0,0.0
49.0,1623.0,1081.0,1.0
49.0,3096.0,147.0,1.0
47.0,440.0,71.0,0.0
29.0,192.0,327.0,0.0
35.0,747.0,141.0,0.0
31.0,-120.0,231.0,1.0
34.0,-72.0,273.0,0.0
54.0,0.0,94.0,1.0
32.0,3616.0,165.0,0.0
28.0,171.0,93.0,0.0
32.0,4665.0,860.0,0.0
50.0,4.0,223.0,1.0
51.0,18.0,363.0,1.0
52.0,-888.0,135.0,1.0
32.0,41.0,686.0,0.0
41.0,532.0,74.0,1.0
32.0,2204.0,11.0,0.0
38.0,8876.0,280.0,1.0
38.0,-314.0,66.0,1.0
41.0,720.0,651.0,1.0
53.0,-2.0,144.0,1.0
31.0,1970.0,284.0,0.0
36.0,-148.0,144.0,1.0
49.0,5673.0,357.0,1.0
37.0,1661.0,199.0,0.0
28.0,1065.0,406.0,0.0
41.0,1567.0,291.0,0.0
45.0,586.0,32.0,0.0
57.0,179.0,230.0,1.0
38.0,62.0,212.0,0.0
27.0,489.0,356.0,0.0
40.0,462.0,272.0,0.0
31.0,4888.0,475.0,0.0
37.0,2707.0,109.0,1.0
37.0,1467.0,349.0,0.0
25.0,-242.0,600.0,1.0
27.0,-1.0,60.0,0.0
27.0,-1202.0,749.0,1.0
53.0,105.0,74.0,1.0
32.0,152.0,158.0,0.0
55.0,204.0,455.0,1.0
28.0,0.0,767.0,0.0
52.0,3163.0,56.0,1.0
26.0,0.0,425.0,1.0
30.0,4213.0,142.0,0.0
50.0,0.0,243.0,1.0
34.0,0.0,63.0,0.0
31.0,500.0,19.0,1.0
32.0,1160.0,450.0,0.0
38.0,950.0,210.0,1.0
59.0,671.0,219.0,0.0
46.0,120.0,20.0,1.0
35.0,0.0,121.0,1.0
27.0,390.0,190.0,0.0
37.0,223.0,25.0,0.0
36.0,1328.0,82.0,1.0
41.0,-306.0,500.0,1.0
23.0,8494.0,158.0,0.0
50.0,606.0,673.0,1.0
44.0,13893.0,29.0,1.0
55.0,-308.0,781.0,1.0
40.0,1361.0,1473.0,0.0
34.0,84.0,231.0,0.0
58.0,2705.0,137.0,1.0
56.0,1044.0,353.0,1.0
23.0,1021.0,79.0,0.0
53.0,9146.0,136.0,1.0
46.0,1429.0,91.0,1.0
30.0,1942.0,436.0,1.0
31.0,1062.0,230.0,1.0
27.0,619.0,16.0,0.0
55.0,383.0,343.0,1.0
25.0,402.0,264.0,0.0
32.0,-28.0,400.0,0.0
30.0,6619.0,239.0,0.0
27.0,14.0,72.0,0.0
33.0,0.0,44.0,1.0
35.0,62.0,67.0,0.0
43.0,11269.0,92.0,0.0
40.0,5.0,219.0,1.0
34.0,79.0,406.0,1.0
51.0,297.0,415.0,0.0
39.0,835.0,587.0,0.0
40.0,445.0,631.0,0.0
48.0,-285.0,157.0,1.0
47.0,214.0,168.0,1.0
42.0,1520.0,115.0,1.0
37.0,543.0,281.0,1.0
34.0,415.0,123.0,0.0
29.0,877.0,166.0,1.0
42.0,92.0,86.0,0.0
47.0,33.0,298.0,0.0
42.0,440.0,13.0,1.0
40.0,2378.0,65.0,0.0
31.0,391.0,336.0,0.0
46.0,1410.0,93.0,0.0
45.0,6945.0,131.0,1.0
34.0,0.0,270.0,1.0
26.0,179.0,103.0,0.0
48.0,199.0,29.0,1.0
35.0,126.0,112.0,0.0
49.0,249.0,450.0,1.0
58.0,76.0,54.0,1.0
32.0,0.0,550.0,0.0
46.0,751.0,104.0,0.0
39.0,1438.0,212.0,1.0
34.0,79.0,104.0,0.0
34.0,1310.0,521.0,1.0
48.0,841.0,215.0,1.0
34.0,0.0,214.0,1.0
28.0,330.0,197.0,0.0
52.0,9.0,44.0,1.0
48.0,0.0,85.0,1.0
26.0,609.0,112.0,0.0
39.0,6.0,286.0,0.0
51.0,3726.0,119.0,1.0
23.0,9216.0,471.0,0.0
50.0,0.0,86.0,1.0
32.0,569.0,348.0,0.0
36.0,0.0,599.0,1.0
31.0,2070.0,319.0,0.0
31.0,472.0,907.0,1.0
42.0,-411.0,78.0,0.0
30.0,0.0,756.0,1.0
29.0,1992.0,202.0,0.0
34.0,524.0,9.0,0.0
60.0,1801.0,167.0,1.0
43.0,2567.0,109.0,1.0
55.0,171.0,73.0,1.0
46.0,295.0,141.0,0.0
42.0,0.0,82.0,1.0
27.0,54.0,97.0,1.0
28.0,378.0,346.0,0.0
26.0,245.0,16.0,1.0
30.0,1924.0,170.0,0.0
33.0,3975.0,515.0,0.0
34.0,10.0,162.0,0.0
48.0,1808.0,245.0,1.0
34.0,179.0,294.0,0.0
32.0,0.0,594.0,0.0
32.0,1031.0,84.0,1.0
27.0,59.0,792.0,0.0
28.0,4937.0,421.0,0.0
30.0,424.0,298.0,0.0
37.0,2317.0,114.0,0.0
53.0,4541.0,190.0,1.0
27.0,671.0,332.0,0.0
51.0,0.0,565.0,1.0
33.0,0.0,163.0,1.0
46.0,5.0,71.0,1.0
32.0,741.0,238.0,0.0
46.0,523.0,105.0,1.0
60.0,55.0,207.0,1.0
34.0,1.0,582.0,0.0
30.0,432.0,340.0,0.0
23.0,-306.0,217.0,0.0
38.0,490.0,17.0,0.0
62.0,0.0,78.0,1.0
31.0,1306.0,217.0,0.0
41.0,1646.0,261.0,0.0
43.0,7727.0,302.0,1.0
30.0,334.0,389.0,0.0
32.0,882.0,80.0,0.0
28.0,3.0,40.0,0.0
50.0,246.0,270.0,0.0
36.0,1283.0,92.0,0.0
32.0,697.0,119.0,0.0
32.0,2.0,144.0,0.0
42.0,-247.0,519.0,0.0
34.0,440.0,445.0,0.0
34.0,5498.0,265.0,1.0
39.0,109.0,699.0,0.0
25.0,64.0,71.0,0.0
45.0,644.0,92.0,1.0
36.0,3343.0,307.0,0.0
30.0,71.0,122.0,0.0
44.0,508.0,222.0,1.0
40.0,65.0,15.0,0.0
26.0,668.0,576.0,0.0
55.0,4194.0,208.0,1.0
34.0,1657.0,566.0,1.0
57.0,3927.0,61.0,1.0
42.0,-396.0,80.0,1.0
55.0,229.0,175.0,1.0
27.0,49.0,208.0,0.0
33.0,1279.0,239.0,0.0
35.0,57.0,632.0,0.0
48.0,1147.0,389.0,1.0
39.0,36.0,70.0,0.0
39.0,0.0,731.0,1.0
57.0,589.0,223.0,1.0
61.0,625.0,158.0,1.0
34.0,872.0,105.0,0.0
70.0,616.0,149.0,1.0
30.0,149.0,220.0,0.0
27.0,-124.0,217.0,0.0
26.0,321.0,242.0,0.0
34.0,16.0,990.0,0.0
36.0,339.0,6.0,0.0
58.0,331.0,82.0,0.0
34.0,5462.0,430.0,0.0
38.0,284.0,1030.0,1.0
42.0,83.0,184.0,1.0
28.0,459.0,83.0,0.0
30.0,125.0,238.0,1.0
35.0,0.0,524.0,1.0
26.0,1700.0,13.0,0.0
32.0,311.0,757.0,0.0
33.0,2098.0,67.0,1.0
36.0,1825.0,24.0,1.0
52.0,161.0,274.0,1.0
21.0,2488.0,258.0,0.0
30.0,75.0,123.0,0.0
30.0,185.0,11.0,0.0
35.0,1949.0,200.0,1.0
29.0,584.0,541.0,0.0
58.0,2223.0,1139.0,0.0
22.0,4111.0,65.0,0.0
37.0,3561.0,98.0,0.0
39.0,7066.0,667.0,0.0
44.0,900.0,322.0,0.0
31.0,3283.0,258.0,0.0
38.0,424.0,279.0,1.0
38.0,221.0,79.0,0.0
25.0,1420.0,124.0,0.0
19.0,0.0,123.0,0.0
31.0,64.0,208.0,0.0
51.0,1315.0,303.0,1.0
27.0,1128.0,88.0,0.0
24.0,172.0,67.0,0.0
50.0,85.0,141.0,1.0
49.0,171.0,19.0,1.0
57.0,35.0,215.0,1.0
38.0,1146.0,91.0,0.0
40.0,1516.0,373.0,1.0
