12.60162341,21.97646325,0
11.97466416,21.25586928,1
13.75608943,21.84643285,1
12.66721704,21.72619475,0
13.45759063,21.2524574,1
11.84381232,21.71673607,1
11.11421114,22.01199412,0
10.81755387,21.41041757,0
10.7233906,21.53594027,0
12.55297825,20.79181089,1
11.39917684,22.21148699,0
11.52886773,22.50671067,0
13.68568805,21.71971992,1
11.77066634,21.81092557,1
13.7230782,21.43106033,1
12.70963781,21.68217519,0
13.66606203,21.32687516,1
12.39631848,20.95914648,1
13.71220849,21.63708817,1
13.46825785,21.08740905,1
13.66560851,21.21307643,1
11.42707798,22.33401278,0
12.5227256,20.98674268,1
11.80892995,21.41869054,1
12.87895915,21.35362145,0
11.75402886,22.27176943,0
11.99352546,21.74655208,1
12.32142635,22.14317192,0
11.90345548,22.37910002,0
12.93185575,20.84238068,1
11.34711432,22.30872616,0
13.05026454,20.98515364,1
13.47639015,21.10273809,1
10.87967758,21.34346776,0
13.07131658,20.86887171,1
12.82793857,21.85720673,0
12.0278572,22.36925479,0
12.10723314,21.06246537,1
13.13451626,20.88462289,1
12.72388781,20.83937894,1
13.24895251,20.95524286,1
13.85225524,21.91208916,1
11.81904393,22.37068857,0
12.87543738,20.90285746,1
12.54706943,21.93684232,0
13.78253776,21.69790367,1
12.59308313,21.75053888,0
12.40703959,22.20760081,0
10.95736242,21.65977085,0
12.70730924,21.54199074,0
10.9466424,21.82562021,0
11.90363889,21.16317977,1
13.68649039,21.28396984,1
12.71805483,21.91652682,0
12.54679465,20.84084931,1
13.80862896,21.52225323,1
10.82642846,21.30305503,0
12.86483287,21.42558726,0
12.584653,21.96190638,0
12.78978818,21.54892032,0
11.62541341,22.40252735,0
12.71768095,20.77363532,1
12.16654879,21.08701487,1
12.37474515,22.09734733,0
11.37527335,22.15186539,0
12.50307676,22.06786915,0
11.84832931,21.51103026,1
12.11579659,22.26440439,0
12.1734797,21.14812202,1
13.18596965,21.01961541,1
11.02502523,21.87406927,0
12.29806512,20.95786996,1
11.04019503,22.18401499,0
13.55248645,21.25033271,1
10.88951325,21.58920859,0
12.27080219,21.00847948,1
11.51241779,22.28049137,0
12.15676788,22.28361512,0
11.20088192,22.04079747,0
10.84450949,21.84708916,0
11.83847291,22.33905893,0
10.9441273,21.86708624,0
11.92182311,22.33632209,0
12.6134798,20.89572528,1
11.2548203,22.18706998,0
11.87514057,21.60780955,1
10.90796345,21.69427259,0
13.38819614,20.9625477,1
11.84699147,21.36867843,1
12.06812456,22.3804746,0
13.62755976,21.58154335,1
12.22278865,22.24664193,0
12.69192693,20.9196974,1
13.18896006,20.92193799,1
10.83310719,21.86918319,0
11.83385397,21.67514524,1
12.04704664,21.30259473,1
13.09569896,20.89023582,1
11.77616782,21.79880721,1
12.29211048,22.21105325,0
2.931160436,15.5106924,0
2.506855731,16.27459926,0
2.071291468,14.74159042,1
2.771854585,15.18357237,0
2.60941202,15.4587549,0
1.068156219,14.96760928,0
2.844014549,14.74120481,0
3.921505915,14.53897612,1
1.527393701,15.71503702,0
2.78193369,15.74083973,0
3.714987073,14.97813736,1
1.587617044,15.84378086,0
3.760927565,14.74360248,1
1.97837706,15.99755206,0
2.791892372,15.1744319,0
3.395411373,14.28363313,1
2.901773444,14.12827489,1
2.441699586,15.57654795,0
1.299713655,15.36094208,0
3.416080783,14.42623424,1
2.802422202,15.47720731,0
2.120774585,14.89249263,1
1.139338939,15.25463109,0
3.952554582,14.95121888,1
3.832538289,14.64312516,1
2.063876914,15.68148061,0
3.069140377,14.67840907,0
3.996756495,14.44647781,1
1.289800472,14.59772114,0
1.124976429,15.26641296,0
3.916113593,15.27325434,1
3.453587962,14.40754579,1
2.80910968,15.05308423,0
2.362542746,14.81747845,1
2.089967421,15.58624979,1
2.661520571,14.28834061,1
2.727174832,14.15804035,1
1.862522554,15.50363908,0
1.914786703,14.97537196,1
3.122566298,14.51440626,1
3.177247759,14.10349526,1
3.027433524,14.93812959,0
2.261391889,15.74041305,0
3.714355441,14.45159647,1
0.729642517,15.26042121,0
2.808347195,14.91846513,0
2.380350467,15.75661021,0
1.890739427,15.88349339,0
2.487565659,15.60964336,0
1.616567572,15.15294788,0
2.452542965,14.60418561,1
4.13907497,15.54063555,1
4.381345344,14.94950282,1
3.164559487,14.34413699,1
2.247831404,15.69339052,0
3.032450553,14.48509178,1
4.03232947,15.14995264,1
1.91208366,14.92155865,1
1.084551569,15.57596147,0
4.002640588,15.06934278,1
1.578359494,15.58543302,0
2.046845616,15.12023702,1
2.232208395,14.34087322,1
2.3996711,15.62003559,0
1.943944055,15.67363428,0
2.005866216,16.15203783,0
3.538629359,14.55027605,1
1.901973195,15.43915127,1
2.441209776,14.06631244,1
2.407570958,14.62855307,1
4.261231411,15.19195214,1
2.979572542,14.14111272,1
1.007648641,15.23395502,0
1.425193051,15.72711485,0
1.523546585,15.6299002,0
3.583228173,14.00224626,1
2.922235848,14.24610478,1
1.345631365,15.58737725,0
2.252097004,14.57819524,1
1.838359741,15.84927536,0
3.172898182,14.91600398,0
1.209833045,15.42722204,0
0.999503139,15.11824994,0
2.15973216,15.34909664,1
1.275534404,15.64292654,0
1.267244419,14.94174457,0
3.098241069,14.81381978,0
3.750306049,14.44128705,1
1.867386659,15.20558502,1
0.893938219,14.85788145,0
3.380938773,15.39533838,1
3.437536105,14.45986948,1
2.803333564,15.78815787,0
2.532343066,14.35207523,1
2.789811332,15.50111673,0
2.805122124,14.45952375,1
2.196198868,14.96116001,1
1.879302025,16.06114614,0
2.882226562,14.02525651,1
2.451405243,14.33344174,1
17.21085415,0.406291491,1
17.37675022,1.428806498,0
18.7808812,1.22159478,1
16.90075561,1.081865653,1
17.38670289,0.479294001,1
17.74796015,0.56616703,0
17.7703253,0.966044846,0
17.12222714,0.455197662,1
17.96760487,0.313374506,1
18.74210871,1.03011053,1
15.86190746,1.133209749,0
16.01479904,1.006873962,0
17.7015851,1.38105397,0
15.99552693,1.236406833,0
17.21956751,1.436066114,0
18.76237656,0.58222443,1
15.888902,0.857260094,0
17.68948648,0.725225999,0
16.05360803,1.400325688,0
18.90450226,0.906874066,1
17.06897721,1.74297153,0
17.63731936,1.300078685,0
16.42699185,1.647074105,0
17.00128007,0.686988504,1
18.81564874,1.027959013,1
17.94387618,0.36152525,1
17.65551124,1.187918446,0
15.77289946,0.683825342,0
16.60043257,1.67308682,0
17.72376524,1.06422746,0
17.49467211,0.340363257,1
17.70920087,1.080002681,0
16.00275714,1.374577369,0
16.81353747,1.729442175,0
16.71261172,0.877975689,1
17.86880809,0.291942148,1
17.77669466,0.112940887,1
18.79669276,0.870619886,1
17.45501596,1.307976798,0
17.1126368,1.712033396,0
18.73144436,1.021007667,1
15.80888122,0.70928904,0
16.20055264,1.514657614,0
16.83884413,1.745576185,0
17.07555361,0.535002718,1
17.71824042,0.318167218,1
17.20441021,0.25435351,1
17.8309783,0.294854651,1
18.7287845,0.922793834,1
18.50926782,0.614158997,1
18.39225369,0.505622437,1
17.22273132,0.498425996,1
16.78131173,0.894344438,1
18.28570988,0.306468838,1
18.75637541,0.775113311,1
15.82749409,1.170366174,0
18.16867143,0.22418816,1
18.79409703,0.723346146,1
16.97141297,0.748519964,1
18.65332871,0.746397417,1
18.59301033,0.400601603,1
17.26992956,0.491498028,1
