-22.979733,-7.851559
-7.399002,42.710587
-20.458721,-25.544706
-15.837512,-5.453551
15.457963,18.175625
12.263168,-45.365257
-12.216382,15.683443
-20.639763,-36.839836
30.50639,-34.602936
-6.4399905,-7.6521287
27.288944,-37.683933
-13.436854,-39.352123
20.803009,-43.065212
-3.9920297,40.66965
-3.0520988,-0.07014824
17.580505,-43.96192
-12.290485,-43.776253
-14.331785,13.401862
-6.138743,15.2867155
-5.5104227,-5.6301646
7.4023266,24.68991
4.159415,31.489162
-19.373556,-31.522463
6.671271,32.472763
-8.952455,25.687437
17.231413,-44.883747
-19.458132,13.798734
-22.335243,-18.745369
-6.8798733,-45.755505
-2.136966,-46.064075
6.648247,8.304424
0.10572346,27.435873
-5.0880036,-40.88263
0.767465,9.49435
14.828561,9.047029
20.729546,27.115265
2.6031861,26.890944
-19.91288,-13.35904
-8.959231,37.428078
-17.86199,-14.824837
-5.2078047,14.33643
-6.251025,42.536728
1.6525105,9.83936
-9.784041,-42.591755
-6.107716,7.8804746
-15.167061,-35.498955
-12.633957,-12.1462145
19.147614,29.482822
-4.45457,42.34073
-1.1311913,33.282665
22.073612,-41.005127
-4.16741,-47.104027
-11.713672,-42.611057
13.310176,8.054454
-24.16298,-9.00782
-22.23263,-20.24129
-20.410528,7.3638086
29.486286,-37.584175
15.110743,-44.77468
3.3067172,-47.339466
-20.696774,-19.119661
-7.884002,-43.620815
-3.479579,-42.387756
7.356261,5.9196687
17.272802,34.04092
2.8282259,12.418346
6.693255,-47.32423
-5.3622465,7.0677247
-21.38494,-23.663788
-6.5473094,6.285085
1.9913292,31.330648
-20.907654,-25.760187
5.450526,23.96369
-13.638652,-4.2487497
-21.380215,-25.387201
25.79182,28.889915
-22.818708,-24.8033
-19.071184,-37.245834
27.61497,-39.091976
7.752752,7.4563713
-8.79381,10.681052
-8.926469,-43.955673
-11.09766,15.103143
28.686337,27.053614
25.569622,29.400768
-18.545507,-14.558643
0.30888292,-48.354244
-23.776392,-24.13554
19.11562,31.109024
30.990623,-34.166336
0.5591854,-0.48191255
-22.572515,-7.4193654
15.933369,-44.21006
4.9078,31.401403
-24.372572,-9.546786
29.88744,29.198114
10.942579,9.03309
20.811232,-41.462063
-0.32126886,28.284056
-17.83522,-8.295675
3.157587,-48.06439
-19.82953,7.9549947
-3.4291122,41.498066
15.7564535,31.689884
14.558983,15.988845
-7.5972757,-42.66332
19.595032,31.276188
-5.4912915,-8.391915
4.887569,-46.461212
-13.348562,-13.8302765
-5.7090445,-42.084156
0.40470415,27.824827
-6.182145,3.1326103
29.995327,-35.84935
-10.999107,-43.51393
17.879827,19.386278
2.783923,11.197435
-7.351637,7.847559
13.070786,32.12767
19.180038,30.278692
-17.631128,-33.737183
-12.8173065,-40.882362
27.591688,-38.373325
-9.301599,42.34067
9.357024,-46.012337
2.396641,-44.63838
-24.272074,-12.585761
22.969202,29.146717
29.64321,26.370874
6.365942,-48.177433
-9.870674,-45.435535
-3.3705976,-47.20227
17.03948,20.189938
15.622996,7.3905654
-0.012338688,24.157743
-11.545623,10.908562
3.0824564,30.785475
-16.892548,-3.2073321
-6.9109845,12.673607
-5.1007752,-46.07398
-16.662872,-33.09116
-7.414958,26.649338
-18.54559,15.002984
-18.7699,-29.85715
-13.463676,-40.13237
-22.756636,-23.045938
-6.3534036,14.5625305
23.871983,-41.340252
17.378096,9.926434
-6.3568006,-8.664186
5.54332,-1.4549882
-12.387908,15.237105
29.902496,28.717539
27.206545,28.817848
4.261797,28.77812
8.575827,9.667625
1.8139186,-6.1983204
-18.281488,-38.92954
-6.190581,-43.45032
25.034983,27.520771
-18.84327,14.688373
-4.8119607,-6.092112
26.90981,-38.02054
-18.13573,14.581483
-21.028534,-7.531353
22.232689,-42.095272
-12.876876,-38.65145
11.134789,32.40334
31.276384,-34.540157
8.57813,27.212406
8.859436,-46.17479
-19.932405,-6.758368
-6.517377,12.279529
-16.228237,-14.486785
-19.1308,-35.700085
-0.82710063,33.02278
8.236247,15.359605
-4.510666,0.93148124
30.87494,-32.84973
-22.396933,-21.202858
-8.804762,10.133737
-3.6323583,24.503717
-5.1992493,6.524265
3.3740578,11.900576
-10.029538,26.143038
17.79272,22.828959
-15.243099,-41.603363
-5.7096562,4.2826
-18.71097,-6.6549687
-4.719173,27.999882
-20.831299,-34.92824
5.0413527,21.795692
-13.315867,-4.810569
-17.221613,15.160556
22.753092,19.858046
-5.0922813,26.215382
-21.52194,-6.105267
30.027445,-35.24171
-6.494863,39.282883
15.476116,-45.358788
-8.907063,7.128383
14.948996,-44.072468
-1.1235161,-1.5050414
13.137093,8.69146
-11.125556,24.654154
24.807817,28.701376
-21.969702,-19.420002
-20.996477,-18.128254
4.610771,22.89263
-18.899603,-16.889933
-19.4764,-14.184461
16.883673,33.127895
-5.514518,28.266891
-0.73586214,-41.692837
20.290924,17.380564
7.987789,7.062582
6.601917,-45.90723
30.102242,30.091812
7.6836133,5.8993897
-5.8993216,-9.757006
9.866678,27.121246
-0.82488084,-48.283516
3.7437592,23.915522
-12.296408,14.343668
-21.402481,-33.590603
-9.717234,42.20997
-20.803053,-33.605343
15.269749,8.631837
-4.641515,1.7494384
-10.45918,25.056507
-5.7109084,-46.934948
2.8921196,-5.211986
26.635616,27.873547
-20.1849,-10.782905
-5.176292,-7.584495
9.231378,-47.00427
-1.4193538,-47.414803
12.22662,-44.44053
1.2475346,-2.3085384
-11.580792,-36.308228
7.574776,-47.86732
-18.798264,-29.028845
-4.8919954,3.1975107
-17.366804,-15.051782
-20.345732,-6.2289352
13.289317,9.874196
12.168855,8.580298
-17.544699,22.174564
1.4182196,-45.89624
-11.711815,23.343512
9.499988,28.511078
4.955932,32.12503
-10.1078005,23.836082
-14.034228,9.523328
-21.931973,9.915488
-8.480598,37.824917
-15.715145,-12.618774
-7.373736,27.33136
3.049976,-3.3576064
5.0893955,-47.94854
-17.681282,15.137868
-14.6969795,-11.961752
19.31669,17.272467
-0.4459557,-0.58666855
15.726502,-44.68176
-0.23936094,11.295185
-4.482608,41.1573
18.64411,30.917728
0.904238,-3.163411
24.910389,30.19266
-20.296787,-30.765585
19.59569,29.332167
-17.96896,14.532307
-19.536366,-11.581792
-12.623371,24.452143
8.765798,6.3192396
17.835527,-44.484116
7.2874403,30.479254
5.7322583,16.6918
-10.3891735,23.40638
-15.682136,-11.522422
-5.198377,39.61585
7.908605,32.309612
9.289646,32.54063
21.546383,19.754534
9.909015,32.281216
0.71234673,25.01604
-6.420538,6.227205
-1.4636343,-2.7279723
-20.295464,9.472972
7.5197806,33.158604
-6.3124256,40.803665
5.317247,31.661594
-0.7163574,-0.08925004
-14.153411,-10.840763
-18.210844,-8.174446
-1.3398775,30.066835
-17.127296,20.917389
-20.563679,8.095583
16.212858,31.385263
-16.263992,-10.932649
-19.844673,8.850103
9.209214,31.85992
16.53947,13.347017
0.5841639,-2.0564482
-10.171238,15.526018
12.594053,-45.988354
7.252166,0.44696194
-10.023824,13.899526
-21.490433,-16.572733
-6.2977347,4.7804008
-15.940254,25.27302
-0.24764964,-46.80063
2.4928155,31.388449
-4.521588,5.7544737
22.018036,-41.551888
1.8612549,-1.5738084
19.511538,-43.610115
17.178322,-43.51686
-23.005466,-6.732354
1.375282,-0.89045984
-20.058062,-38.01837
28.160166,28.103374
29.432983,-36.19771
20.814293,18.024393
-20.650402,-11.819586
6.958533,1.8648835
-6.8106437,43.012737
-2.885908,-46.71774
-19.98838,-34.78525
25.282967,-40.04234
-23.669277,-12.466674
-0.42582124,-45.03896
24.18967,28.604382
-14.1992235,12.441034
23.616386,-41.89099
-17.799828,-36.308403
-5.7887826,43.115437
-9.05984,-44.970398
5.837083,6.880713
30.313341,-36.556213
-6.578637,4.2851734
5.013918,-47.257263
9.311895,14.1537895
11.901649,32.3187
21.193403,18.475107
-16.295155,-36.813545
3.2020435,-4.170345
-14.879859,21.977613
-7.8119793,37.264565
-19.066101,-34.673416
-14.2004385,-11.760828
12.858303,8.359204
-13.816131,10.265896
-1.6705782,-48.20488
14.857725,10.015927
-10.066975,14.27264
1.2393947,30.635584
6.948417,24.168367
-19.821949,-29.111801
2.0399256,-0.38972288
-20.393776,-13.559302
15.412672,16.173248
-0.49276537,-1.0952959
-22.466078,-11.562757
-4.881884,25.997618
23.027233,22.336712
25.973408,-39.14164
-23.162277,-31.369972
-4.584409,-5.6512523
4.7787743,16.418816
-5.397334,-6.2106156
-8.34358,41.70083
15.925497,14.863573
-19.404217,-37.705093
-6.053426,27.176407
-5.1606774,29.381859
-10.281737,-42.302807
-20.932701,-17.163395
-6.181124,15.846211
-11.769097,13.649232
21.52417,15.906547
-9.376778,-44.504456
-18.392979,-16.218962
-12.857414,-10.225844
17.527596,10.338735
9.259127,16.342373
-8.334094,6.7248144
-13.245943,-14.274104
23.893559,29.807781
-15.762177,24.558125
6.6724677,6.310871
5.3049088,-2.18543
1.9097167,9.945554
15.08202,32.720776
15.851108,20.355118
7.632149,0.6490254
24.105564,22.408337
-13.597757,23.672562
-3.7564685,3.8373728
-19.407019,-14.655991
-14.133906,-4.942487
16.097689,19.950733
-14.139064,-2.237237
24.13595,23.268436
17.35073,12.08018
12.456052,31.015783
5.819477,-48.492577
-10.277277,38.376373
-19.691353,-17.369734
2.1997623,-2.5252748
30.46635,-32.518288
5.4071684,17.82062
-8.71715,13.146367
-5.8007674,-9.598139
-12.071138,24.245148
23.075716,-40.799652
-15.915741,-28.670462
17.62777,18.780968
-8.574309,38.126835
-10.316807,-41.27843
13.318452,7.0967784
8.116602,-0.073662
-5.6534276,5.9874644
-5.990186,39.39769
0.30382252,0.28605676
-1.878736,29.170965
-0.9919128,0.8013431
-2.266413,-1.7435507
8.560037,31.51838
14.90977,-45.607475
-3.1936522,2.181702
-17.418495,-34.203995
-3.8576736,-46.548416
21.628763,30.15145
-5.1420794,31.2793
-4.622145,7.088938
-14.057507,-37.008034
-7.0554047,25.976822
16.328468,-45.186363
-10.28303,38.449963
15.810478,8.091643
14.719291,15.093515
25.744495,-40.218193
23.56757,29.387442
18.274363,-43.588753
2.0351388,-0.71300036
-14.91162,-12.900293
-17.36618,-32.56821
8.445209,-47.027214
5.4000688,-44.598495
23.721151,21.605406
-16.946257,-33.24404
22.719404,-41.45745
23.089096,-41.57736
0.6450544,10.506866
-3.7766953,41.12433
1.2941953,-6.456647
-6.6906757,13.90761
4.8971014,8.628867
23.073523,-42.247982
