9.416048,27.127153
6.632203,19.319304
-19.54632,16.661465
-13.361183,-23.06744
-14.614604,23.619099
-11.571944,-0.32227415
-13.107681,-23.065353
19.665405,22.472155
-13.2592535,-22.88413
-19.494558,16.672184
-13.363101,-23.065214
8.322721,-6.363575
-10.143942,-33.222507
-14.432345,9.006853
-19.531773,16.665295
-2.9122744,-31.220512
-5.3165426,13.891652
-1.1791321,-7.72522
-0.9951995,-7.8681765
-5.5276113,13.759778
17.11064,-23.53788
-1.2733059,4.4042563
-5.532817,-18.628212
-14.546081,23.87433
-5.535388,-18.625515
-13.107009,-23.067291
-10.041482,-33.206272
8.520112,-6.1933393
-14.587236,23.623106
-1.481709,4.418973
-13.263668,-23.152212
-11.56866,-0.32021648
16.988626,-23.306707
9.416061,27.127138
-11.472159,-0.5747879
14.984999,1.1784493
-5.527611,13.759779
-10.076048,-33.485847
-19.637844,16.67806
-2.6417696,-31.24964
-5.527611,13.759779
-14.610557,9.215199
9.545425,27.357893
-14.424171,9.012442
16.045025,28.591871
19.677732,22.42163
-10.209189,-33.379993
9.176825,9.04023
-5.720134,-18.549803
-5.537766,-18.621084
9.213561,8.775032
-14.366996,9.144314
9.56198,27.079248
-14.546081,23.87433
-14.546903,23.874577
-2.911376,-31.236628
-11.568813,-0.32028234
-2.721511,-31.092428
9.108421,8.998502
-5.527611,13.759779
9.658434,27.274616
-14.75673,23.759768
-11.38668,-0.48926562
9.213508,8.77503
15.985343,28.572447
9.23668,8.77869
-0.99519694,-7.8681755
15.844695,28.731695
17.134783,-23.49968
-5.547764,-18.602802
-5.3349233,13.756245
19.743832,22.354174
6.765539,19.083284
19.666744,22.500992
-5.539447,-18.60947
6.7580805,19.079565
3.3164284,-23.315622
15.843968,28.718918
3.3205364,-23.315104
-9.95259,-33.266537
-11.382836,-0.47737145
-14.482908,23.803469
-0.99520147,-7.8681774
9.098456,8.986106
9.416045,27.127157
-5.6918836,-18.809416
-0.98277754,-7.600049
-10.234297,-33.39139
-19.679743,16.870253
9.557785,27.078377
3.319029,-23.315336
-5.527611,13.759779
-14.6437235,9.132578
-14.4162035,9.01918
-1.4770708,4.397534
-13.361151,-23.06752
-11.384739,-0.48356196
16.877617,-23.487137
-13.833629,-29.313185
19.90566,22.392769
-13.833594,-29.313204
9.408122,27.292288
16.939117,-23.316916
9.673931,27.214027
-14.75673,23.759768
3.2813592,-23.048038
19.70744,22.373804
-1.1791387,-7.725349
-14.6377125,9.160399
19.81368,22.34383
16.02006,28.85466
17.002914,-23.58016
9.155474,9.032205
-1.4462534,4.1992493
15.844591,28.730597
6.571754,19.193382
16.12107,28.753962
-14.75531,23.776106
-14.561002,8.997715
8.506342,-6.122887
-13.833631,-29.313139
9.151084,9.030148
-14.507351,23.663578
